time	V(vi)	V(vo)
3.244925315617135e-02	6.372715e-02	-1.298951e+01
3.249197293523560e-02	1.008694e-02	-1.239740e+01
3.251654747695489e-02	-2.079267e-02	-1.036351e+01
3.253684553018575e-02	-4.628492e-02	-5.973845e+00
3.256029970418291e-02	-7.570235e-02	2.119513e+00
3.257533355463376e-02	-9.452561e-02	8.495903e+00
3.258515999734572e-02	-1.068111e-01	1.273814e+01
3.258624705824286e-02	-1.081692e-01	1.297052e+01
3.259428741173342e-02	-1.182097e-01	1.298899e+01
3.260232776522398e-02	-1.282359e-01	1.300294e+01
3.261036811871455e-02	-1.382478e-01	1.301236e+01
3.261840847220511e-02	-1.482453e-01	1.301727e+01
3.262644882569567e-02	-1.582285e-01	1.301766e+01
3.263448917918623e-02	-1.681973e-01	1.301352e+01
3.264252953267680e-02	-1.781518e-01	1.300487e+01
3.274018578267679e-02	-2.972645e-01	1.300513e+01
3.283784203267678e-02	-4.119061e-01	1.300513e+01
3.293549828267678e-02	-5.203522e-01	1.300513e+01
3.303315453267677e-02	-6.209717e-01	1.300513e+01
3.313081078267677e-02	-7.122512e-01	1.300513e+01
3.322846703267676e-02	-7.928178e-01	1.300513e+01
3.332612328267676e-02	-8.614597e-01	1.300513e+01
3.342377953267675e-02	-9.171444e-01	1.300513e+01
3.352143578267675e-02	-9.590345e-01	1.300513e+01
3.361909203267674e-02	-9.864997e-01	1.300513e+01
3.371674828267673e-02	-9.991271e-01	1.300513e+01
3.381440453267673e-02	-9.967267e-01	1.300513e+01
3.391206078267672e-02	-9.793346e-01	1.300513e+01
3.400971703267672e-02	-9.472124e-01	1.300513e+01
3.410737328267671e-02	-9.008432e-01	1.300513e+01
3.420502953267671e-02	-8.409245e-01	1.300513e+01
3.430268578267670e-02	-7.683575e-01	1.300513e+01
3.440034203267670e-02	-6.842337e-01	1.300513e+01
3.449799828267669e-02	-5.898184e-01	1.300513e+01
3.459565453267668e-02	-4.865317e-01	1.300513e+01
3.469331078267668e-02	-3.759271e-01	1.300513e+01
3.479096703267667e-02	-2.596682e-01	1.300511e+01
3.483979515767667e-02	-1.999622e-01	1.300494e+01
3.488862328267667e-02	-1.395036e-01	1.300344e+01
3.493745140767666e-02	-7.851997e-02	1.299597e+01
3.497413660362412e-02	-3.249518e-02	1.262413e+01
3.501033891933609e-02	1.299190e-02	1.053406e+01
3.503382547133255e-02	4.249354e-02	6.268235e+00
3.505933326072859e-02	7.449131e-02	-2.249895e+00
3.508236082032908e-02	1.033130e-01	-1.083148e+01
3.509242890615290e-02	1.158886e-01	-1.294919e+01
3.509395424555661e-02	1.177923e-01	-1.300614e+01
3.511740809179621e-02	1.470541e-01	-1.300539e+01
3.514086193803582e-02	1.761299e-01	-1.300485e+01
3.516431578427542e-02	2.050197e-01	-1.300451e+01
3.518776963051502e-02	2.337234e-01	-1.300437e+01
3.521122347675462e-02	2.622411e-01	-1.300444e+01
3.523467732299423e-02	2.905728e-01	-1.300470e+01
3.525813116923383e-02	3.187185e-01	-1.300517e+01
3.535578741923382e-02	4.323485e-01	-1.300518e+01
3.545344366923382e-02	5.394756e-01	-1.300520e+01
3.555109991923381e-02	6.384884e-01	-1.300521e+01
3.564875616923380e-02	7.278978e-01	-1.300522e+01
3.574641241923380e-02	8.063589e-01	-1.300523e+01
3.584406866923379e-02	8.726916e-01	-1.300524e+01
3.594172491923379e-02	9.258983e-01	-1.300525e+01
3.603938116923378e-02	9.651785e-01	-1.300525e+01
3.613703741923378e-02	9.899416e-01	-1.300526e+01
3.623469366923377e-02	9.998150e-01	-1.300526e+01
3.633234991923377e-02	9.946503e-01	-1.300526e+01
3.643000616923376e-02	9.745252e-01	-1.300526e+01
3.652766241923375e-02	9.397422e-01	-1.300525e+01
3.662531866923375e-02	8.908247e-01	-1.300525e+01
3.672297491923374e-02	8.285083e-01	-1.300524e+01
3.682063116923374e-02	7.537304e-01	-1.300523e+01
3.691828741923373e-02	6.676157e-01	-1.300522e+01
3.701594366923373e-02	5.714594e-01	-1.300520e+01
3.711359991923372e-02	4.667078e-01	-1.300519e+01
3.721125616923372e-02	3.549365e-01	-1.300517e+01
3.730891241923371e-02	2.378267e-01	-1.300511e+01
3.735774054423371e-02	1.778178e-01	-1.300472e+01
3.740656866923370e-02	1.171397e-01	-1.300232e+01
3.744560567188109e-02	6.830072e-02	-1.299250e+01
3.748527253836650e-02	1.850602e-02	-1.241104e+01
3.751554817698168e-02	-1.953717e-02	-1.003000e+01
3.753733594122570e-02	-4.690051e-02	-5.414372e+00
3.756210657847226e-02	-7.796622e-02	3.191280e+00
3.757663262440118e-02	-9.615062e-02	9.173408e+00
3.758616224136261e-02	-1.080632e-01	1.292334e+01
3.758646004189265e-02	-1.084353e-01	1.297962e+01
3.759880435585694e-02	-1.238482e-01	1.299453e+01
3.761114866982124e-02	-1.392232e-01	1.300569e+01
3.762349298378553e-02	-1.545604e-01	1.301308e+01
3.763583729774982e-02	-1.698597e-01	1.301671e+01
3.764818161171411e-02	-1.851212e-01	1.301658e+01
3.766052592567841e-02	-2.003448e-01	1.301269e+01
3.767287023964270e-02	-2.155306e-01	1.300504e+01
3.777052648964269e-02	-3.334434e-01	1.300513e+01
3.786818273964269e-02	-4.463408e-01	1.300513e+01
3.796583898964268e-02	-5.525249e-01	1.300513e+01
3.806349523964268e-02	-6.503986e-01	1.300513e+01
3.816115148964267e-02	-7.384896e-01	1.300513e+01
3.825880773964267e-02	-8.154730e-01	1.300513e+01
3.835646398964266e-02	-8.801910e-01	1.300513e+01
3.845412023964265e-02	-9.316700e-01	1.300513e+01
3.855177648964265e-02	-9.691359e-01	1.300513e+01
3.864943273964264e-02	-9.920251e-01	1.300513e+01
3.874708898964264e-02	-9.999933e-01	1.300513e+01
3.884474523964263e-02	-9.929207e-01	1.300513e+01
3.894240148964263e-02	-9.709136e-01	1.300513e+01
3.904005773964262e-02	-9.343031e-01	1.300513e+01
3.913771398964262e-02	-8.836398e-01	1.300513e+01
3.923537023964261e-02	-8.196857e-01	1.300513e+01
3.933302648964260e-02	-7.434028e-01	1.300513e+01
3.943068273964260e-02	-6.559384e-01	1.300513e+01
3.952833898964259e-02	-5.586081e-01	1.300513e+01
3.962599523964259e-02	-4.528758e-01	1.300513e+01
3.972365148964258e-02	-3.403319e-01	1.300513e+01
3.982130773964258e-02	-2.226690e-01	1.300505e+01
3.987013586464257e-02	-1.624687e-01	1.300437e+01
3.991896398964257e-02	-1.016569e-01	1.300083e+01
3.995380592242453e-02	-5.801659e-02	1.298663e+01
3.999485253945105e-02	-6.468445e-03	1.230375e+01
4.001920150384047e-02	2.412698e-02	1.001961e+01
4.003962554174090e-02	4.977435e-02	5.278167e+00
4.006230469391191e-02	7.821442e-02	-2.827383e+00
4.007627587283710e-02	9.570438e-02	-8.770340e+00
4.008587338477321e-02	1.077024e-01	-1.290189e+01
4.008617330702121e-02	1.080771e-01	-1.296822e+01
4.009217023193749e-02	1.155665e-01	-1.298753e+01
4.009816715685378e-02	1.230484e-01	-1.300214e+01
4.010416408177006e-02	1.305227e-01	-1.301205e+01
4.011016100668634e-02	1.379896e-01	-1.301726e+01
4.011615793160262e-02	1.454490e-01	-1.301777e+01
4.012215485651890e-02	1.529008e-01	-1.301359e+01
4.012815178143519e-02	1.603451e-01	-1.300471e+01
4.021345246851318e-02	2.650273e-01	-1.300515e+01
4.031110871851318e-02	3.810676e-01	-1.300518e+01
4.040876496851317e-02	4.913762e-01	-1.300519e+01
4.050642121851317e-02	5.942941e-01	-1.300521e+01
4.060407746851316e-02	6.882733e-01	-1.300522e+01
4.070173371851316e-02	7.719001e-01	-1.300523e+01
4.079938996851315e-02	8.439169e-01	-1.300524e+01
4.089704621851314e-02	9.032404e-01	-1.300525e+01
4.099470246851314e-02	9.489783e-01	-1.300525e+01
4.109235871851313e-02	9.804427e-01	-1.300526e+01
4.119001496851313e-02	9.971603e-01	-1.300526e+01
4.128767121851312e-02	9.988797e-01	-1.300526e+01
4.138532746851312e-02	9.855750e-01	-1.300526e+01
4.148298371851311e-02	9.574464e-01	-1.300525e+01
4.158063996851311e-02	9.149169e-01	-1.300525e+01
4.167829621851310e-02	8.586261e-01	-1.300524e+01
4.177595246851309e-02	7.894208e-01	-1.300523e+01
4.187360871851309e-02	7.083420e-01	-1.300522e+01
4.197126496851308e-02	6.166089e-01	-1.300521e+01
4.206892121851308e-02	5.156016e-01	-1.300519e+01
4.216657746851307e-02	4.068390e-01	-1.300518e+01
4.226423371851307e-02	2.919573e-01	-1.300516e+01
4.236188996851306e-02	1.726842e-01	-1.300463e+01
4.241071809351306e-02	1.119597e-01	-1.300191e+01
4.244808061911064e-02	6.519754e-02	-1.299007e+01
4.249132257818058e-02	1.090415e-02	-1.237322e+01
4.251686208100916e-02	-2.118793e-02	-1.024000e+01
4.253728142996764e-02	-4.683209e-02	-5.785635e+00
4.256100768554673e-02	-7.658944e-02	2.461380e+00
4.257575453045478e-02	-9.505223e-02	8.683608e+00
4.258546463974674e-02	-1.071917e-01	1.289762e+01
4.258576808066211e-02	-1.075708e-01	1.296608e+01
4.259175409730676e-02	-1.150470e-01	1.298657e+01
4.259774011395141e-02	-1.225158e-01	1.300206e+01
4.260372613059606e-02	-1.299771e-01	1.301257e+01
4.260971214724071e-02	-1.374309e-01	1.301809e+01
4.261569816388536e-02	-1.448773e-01	1.301861e+01
4.262168418053000e-02	-1.523163e-01	1.301414e+01
4.262767019717465e-02	-1.597477e-01	1.300468e+01
4.271304172101882e-02	-2.645296e-01	1.300512e+01
4.281069797101882e-02	-3.805903e-01	1.300513e+01
4.290835422101881e-02	-4.909266e-01	1.300513e+01
4.300601047101880e-02	-5.938789e-01	1.300513e+01
4.310366672101880e-02	-6.878987e-01	1.300513e+01
4.320132297101879e-02	-7.715719e-01	1.300513e+01
4.329897922101879e-02	-8.436399e-01	1.300513e+01
4.339663547101878e-02	-9.030188e-01	1.300513e+01
4.349429172101878e-02	-9.488154e-01	1.300513e+01
4.359194797101877e-02	-9.803410e-01	1.300513e+01
4.368960422101877e-02	-9.971213e-01	1.300513e+01
4.378726047101876e-02	-9.989040e-01	1.300513e+01
4.388491672101875e-02	-9.856623e-01	1.300513e+01
4.398257297101875e-02	-9.575952e-01	1.300513e+01
4.408022922101874e-02	-9.151251e-01	1.300513e+01
4.417788547101874e-02	-8.588906e-01	1.300513e+01
4.427554172101873e-02	-7.897376e-01	1.300513e+01
4.437319797101873e-02	-7.087062e-01	1.300513e+01
4.447085422101872e-02	-6.170152e-01	1.300513e+01
4.456851047101872e-02	-5.160437e-01	1.300513e+01
4.466616672101871e-02	-4.073105e-01	1.300513e+01
4.476382297101870e-02	-2.924509e-01	1.300513e+01
4.486147922101870e-02	-1.731926e-01	1.300462e+01
4.491030734601870e-02	-1.124726e-01	1.300193e+01
4.494783044033043e-02	-6.551125e-02	1.299017e+01
4.499120566663196e-02	-1.105106e-02	1.236627e+01
4.501697891660479e-02	2.133472e-02	1.020646e+01
4.503742408184672e-02	4.701116e-02	5.734215e+00
4.506121208708170e-02	7.684554e-02	-2.552423e+00
4.507587875904315e-02	9.520764e-02	-8.732592e+00
4.508556334701690e-02	1.073150e-01	-1.290070e+01
4.508586599039108e-02	1.076931e-01	-1.296782e+01
4.509190171317506e-02	1.152313e-01	-1.298738e+01
4.509793743595903e-02	1.227619e-01	-1.300218e+01
4.510397315874301e-02	1.302849e-01	-1.301221e+01
4.511000888152699e-02	1.378002e-01	-1.301748e+01
4.511604460431097e-02	1.453080e-01	-1.301798e+01
4.512208032709494e-02	1.528082e-01	-1.301372e+01
4.512811604987892e-02	1.603008e-01	-1.300470e+01
4.521384250923666e-02	2.654999e-01	-1.300515e+01
4.531149875923665e-02	3.815207e-01	-1.300518e+01
4.540915500923665e-02	4.918031e-01	-1.300519e+01
4.550681125923664e-02	5.946882e-01	-1.300521e+01
4.560446750923663e-02	6.886287e-01	-1.300522e+01
4.570212375923663e-02	7.722117e-01	-1.300523e+01
4.579978000923662e-02	8.441797e-01	-1.300524e+01
4.589743625923662e-02	9.034506e-01	-1.300525e+01
4.599509250923661e-02	9.491327e-01	-1.300525e+01
4.609274875923661e-02	9.805390e-01	-1.300526e+01
4.619040500923660e-02	9.971971e-01	-1.300526e+01
4.628806125923660e-02	9.988564e-01	-1.300526e+01
4.638571750923659e-02	9.854920e-01	-1.300526e+01
4.648337375923658e-02	9.573048e-01	-1.300525e+01
4.658103000923658e-02	9.147189e-01	-1.300525e+01
4.667868625923657e-02	8.583748e-01	-1.300524e+01
4.677634250923657e-02	7.891199e-01	-1.300523e+01
4.687399875923656e-02	7.079959e-01	-1.300522e+01
4.697165500923656e-02	6.162230e-01	-1.300521e+01
4.706931125923655e-02	5.151815e-01	-1.300519e+01
4.716696750923655e-02	4.063913e-01	-1.300518e+01
4.726462375923654e-02	2.914885e-01	-1.300516e+01
4.736228000923653e-02	1.722014e-01	-1.300462e+01
4.741110813423653e-02	1.114727e-01	-1.300187e+01
4.744832677154948e-02	6.488887e-02	-1.298996e+01
4.749145576169521e-02	1.073680e-02	-1.237889e+01
4.751678457111819e-02	-2.109055e-02	-1.026847e+01
4.753717572143991e-02	-4.669940e-02	-5.829779e+00
4.756084619579944e-02	-7.638710e-02	2.383794e+00
4.757565746331655e-02	-9.493081e-02	8.641867e+00
4.758538559671189e-02	-1.070929e-01	1.289488e+01
4.758568960088049e-02	-1.074728e-01	1.296450e+01
4.759163352657308e-02	-1.148965e-01	1.298584e+01
4.759757745226566e-02	-1.223129e-01	1.300198e+01
4.760352137795824e-02	-1.297220e-01	1.301292e+01
4.760946530365082e-02	-1.371237e-01	1.301866e+01
4.761540922934341e-02	-1.445181e-01	1.301920e+01
4.762135315503599e-02	-1.519051e-01	1.301454e+01
4.762729708072858e-02	-1.592849e-01	1.300468e+01
4.771237097273590e-02	-2.637166e-01	1.300512e+01
4.781002722273589e-02	-3.798108e-01	1.300513e+01
4.790768347273588e-02	-4.901921e-01	1.300513e+01
4.800533972273588e-02	-5.932006e-01	1.300513e+01
4.810299597273587e-02	-6.872867e-01	1.300513e+01
4.820065222273587e-02	-7.710354e-01	1.300513e+01
4.829830847273586e-02	-8.431870e-01	1.300513e+01
4.839596472273586e-02	-9.026564e-01	1.300513e+01
4.849362097273585e-02	-9.485489e-01	1.300513e+01
4.859127722273585e-02	-9.801743e-01	1.300513e+01
4.868893347273584e-02	-9.970570e-01	1.300513e+01
4.878658972273583e-02	-9.989431e-01	1.300513e+01
4.888424597273583e-02	-9.858041e-01	1.300513e+01
4.898190222273582e-02	-9.578378e-01	1.300513e+01
4.907955847273582e-02	-9.154646e-01	1.300513e+01
4.917721472273581e-02	-8.593220e-01	1.300513e+01
4.927487097273581e-02	-7.902544e-01	1.300513e+01
4.937252722273580e-02	-7.093006e-01	1.300513e+01
4.947018347273580e-02	-6.176783e-01	1.300513e+01
4.956783972273579e-02	-5.167655e-01	1.300513e+01
4.966549597273578e-02	-4.080802e-01	1.300513e+01
4.976315222273578e-02	-2.932568e-01	1.300513e+01
4.986080847273577e-02	-1.740227e-01	1.300463e+01
4.990963659773577e-02	-1.133101e-01	1.300200e+01
4.994741384402340e-02	-6.603363e-02	1.299035e+01
4.999098082616209e-02	-1.133359e-02	1.294810e+01
5.000000000000000e-02	4.656134e-15	1.292273e+01
