time	V(vi)	V(vo)
4.736612291529819e-02	-1.992928e+00	1.300528e+01
4.756143541529820e-02	-1.998510e+00	1.300528e+01
4.775674791529820e-02	-1.974032e+00	1.300528e+01
4.795206041529820e-02	-1.919863e+00	1.300528e+01
4.814737291529821e-02	-1.836818e+00	1.300528e+01
4.834268541529821e-02	-1.726145e+00	1.300528e+01
4.853799791529821e-02	-1.589509e+00	1.300528e+01
4.873331041529821e-02	-1.428966e+00	1.300528e+01
4.892862291529822e-02	-1.246929e+00	1.300528e+01
4.912393541529822e-02	-1.046138e+00	1.300528e+01
4.931924791529822e-02	-8.296112e-01	1.300528e+01
4.951456041529823e-02	-6.006067e-01	1.300528e+01
4.970987291529823e-02	-3.625686e-01	1.300528e+01
4.990518541529823e-02	-1.190771e-01	1.300528e+01
5.010049791529823e-02	1.262055e-01	1.300528e+01
5.029581041529824e-02	3.695898e-01	1.300528e+01
5.049112291529824e-02	6.074151e-01	1.300528e+01
5.068643541529824e-02	8.361044e-01	1.300527e+01
5.078409166529824e-02	9.459413e-01	1.300503e+01
5.088174791529824e-02	1.052218e+00	1.300218e+01
5.094127890532293e-02	1.115086e+00	1.299645e+01
5.095703222487880e-02	1.131465e+00	1.299034e+01
5.098207921800552e-02	1.157277e+00	1.297270e+01
5.098480059832589e-02	1.160065e+00	1.297905e+01
5.098752197864627e-02	1.162849e+00	1.297910e+01
5.099024335896664e-02	1.165629e+00	1.297285e+01
5.099296473928701e-02	1.168407e+00	1.296029e+01
5.099568611960738e-02	1.171181e+00	1.294143e+01
5.099840749992775e-02	1.173951e+00	1.291627e+01
5.100112888024812e-02	1.176718e+00	1.288480e+01
5.100216575913401e-02	1.177771e+00	1.283067e+01
5.100320812481163e-02	1.178830e+00	1.271231e+01
5.100429798968346e-02	1.179936e+00	1.247347e+01
5.100560993944765e-02	1.181266e+00	1.201760e+01
5.100652889135592e-02	1.182198e+00	1.159364e+01
5.100763736670873e-02	1.183321e+00	1.100947e+01
5.103911715586686e-02	1.214980e+00	-6.259835e+00
5.104968093216402e-02	1.225497e+00	-1.111083e+01
5.105735536890944e-02	1.233104e+00	-1.293997e+01
5.105858591980463e-02	1.234321e+00	-1.300562e+01
5.122024476448940e-02	1.390416e+00	-1.300549e+01
5.138190360917417e-02	1.529142e+00	-1.300539e+01
5.154356245385894e-02	1.650498e+00	-1.300532e+01
5.170522129854370e-02	1.754484e+00	-1.300529e+01
5.186688014322847e-02	1.841102e+00	-1.300529e+01
5.202853898791324e-02	1.910350e+00	-1.300532e+01
5.219019783259801e-02	1.962229e+00	-1.300539e+01
5.238551033259801e-02	1.994827e+00	-1.300539e+01
5.258082283259801e-02	1.997422e+00	-1.300539e+01
5.277613533259801e-02	1.969973e+00	-1.300539e+01
5.297144783259802e-02	1.912894e+00	-1.300538e+01
5.316676033259802e-02	1.827043e+00	-1.300537e+01
5.336207283259802e-02	1.713712e+00	-1.300536e+01
5.355738533259802e-02	1.574605e+00	-1.300534e+01
5.375269783259803e-02	1.411814e+00	-1.300532e+01
5.394801033259803e-02	1.227789e+00	-1.300529e+01
5.414332283259803e-02	1.025296e+00	-1.300526e+01
5.433863533259804e-02	8.073821e-01	-1.300523e+01
5.453394783259804e-02	5.773243e-01	-1.300520e+01
5.472926033259804e-02	3.385830e-01	-1.300517e+01
5.492457283259804e-02	9.474909e-02	-1.300514e+01
5.511988533259805e-02	-1.505099e-01	-1.300510e+01
5.531519783259805e-02	-3.935051e-01	-1.300507e+01
5.551051033259805e-02	-6.305817e-01	-1.300504e+01
5.570582283259806e-02	-8.581737e-01	-1.300500e+01
5.580347908259806e-02	-9.673362e-01	-1.300449e+01
5.590113533259806e-02	-1.072858e+00	-1.299936e+01
5.596065426206618e-02	-1.135215e+00	-1.298941e+01
5.597454017270306e-02	-1.149538e+00	-1.297960e+01
5.599579614025497e-02	-1.171293e+00	-1.294893e+01
5.599679836835305e-02	-1.172313e+00	-1.295118e+01
5.599780059645112e-02	-1.173333e+00	-1.294910e+01
5.599880282454920e-02	-1.174353e+00	-1.294267e+01
5.599980505264728e-02	-1.175372e+00	-1.293192e+01
5.600080728074536e-02	-1.176391e+00	-1.291682e+01
5.600180950884343e-02	-1.177409e+00	-1.289739e+01
5.600281173694151e-02	-1.178427e+00	-1.287362e+01
5.600384039667106e-02	-1.179471e+00	-1.280621e+01
5.600494256120427e-02	-1.180590e+00	-1.265305e+01
5.600609305067557e-02	-1.181756e+00	-1.237265e+01
5.600698979343489e-02	-1.182665e+00	-1.204513e+01
5.600788026281173e-02	-1.183567e+00	-1.162966e+01
5.600892468779140e-02	-1.184625e+00	-1.108718e+01
5.601354810935515e-02	-1.189301e+00	-8.577838e+00
5.601817153091889e-02	-1.193967e+00	-6.065190e+00
5.602279495248264e-02	-1.198623e+00	-3.549231e+00
5.602741837404637e-02	-1.203269e+00	-1.029962e+00
5.603204179561012e-02	-1.207905e+00	1.492618e+00
5.603666521717386e-02	-1.212530e+00	4.018508e+00
5.604128863873761e-02	-1.217146e+00	6.547709e+00
5.605199929544735e-02	-1.227798e+00	1.136104e+01
5.605963869146735e-02	-1.235362e+00	1.296705e+01
5.606322763800120e-02	-1.238906e+00	1.300621e+01
5.623369887444480e-02	-1.402944e+00	1.300577e+01
5.640417011088840e-02	-1.547433e+00	1.300544e+01
5.657464134733200e-02	-1.672373e+00	1.300521e+01
5.674511258377560e-02	-1.777764e+00	1.300507e+01
5.691558382021920e-02	-1.863606e+00	1.300504e+01
5.708605505666280e-02	-1.929899e+00	1.300511e+01
5.725652629310640e-02	-1.976643e+00	1.300528e+01
5.745183879310640e-02	-1.999084e+00	1.300528e+01
5.764715129310640e-02	-1.991458e+00	1.300528e+01
5.784246379310640e-02	-1.953878e+00	1.300528e+01
5.803777629310641e-02	-1.886909e+00	1.300528e+01
5.823308879310641e-02	-1.791560e+00	1.300528e+01
5.842840129310641e-02	-1.669264e+00	1.300528e+01
5.862371379310641e-02	-1.521861e+00	1.300528e+01
5.881902629310642e-02	-1.351568e+00	1.300528e+01
5.901433879310642e-02	-1.160946e+00	1.300528e+01
5.920965129310642e-02	-9.528617e-01	1.300528e+01
5.940496379310643e-02	-7.304459e-01	1.300528e+01
5.960027629310643e-02	-4.970435e-01	1.300528e+01
5.979558879310643e-02	-2.561651e-01	1.300528e+01
5.999090129310643e-02	-1.143371e-02	1.300528e+01
6.018621379310644e-02	2.334696e-01	1.300528e+01
6.038152629310644e-02	4.748614e-01	1.300528e+01
6.057683879310644e-02	7.091107e-01	1.300528e+01
6.077215129310645e-02	9.326944e-01	1.300512e+01
6.086980754310645e-02	1.039428e+00	1.300319e+01
6.092986370118868e-02	1.103149e+00	1.299920e+01
6.094700856241896e-02	1.121056e+00	1.299438e+01
6.096986837739267e-02	1.144729e+00	1.298166e+01
6.099476561435986e-02	1.170243e+00	1.294853e+01
6.099578300801105e-02	1.171279e+00	1.295088e+01
6.099680040166224e-02	1.172315e+00	1.294785e+01
6.099781779531343e-02	1.173351e+00	1.293946e+01
6.099883518896462e-02	1.174386e+00	1.292568e+01
6.099985258261581e-02	1.175421e+00	1.290654e+01
6.100086997626700e-02	1.176455e+00	1.288203e+01
6.100188736991819e-02	1.177488e+00	1.285214e+01
6.100288078939013e-02	1.178497e+00	1.276284e+01
6.100393146642058e-02	1.179564e+00	1.257080e+01
6.100527606571454e-02	1.180928e+00	1.216555e+01
6.100606387986733e-02	1.181727e+00	1.183014e+01
6.100732328251588e-02	1.183003e+00	1.118548e+01
6.100969808676719e-02	1.185408e+00	9.893764e+00
6.103566467371817e-02	1.211530e+00	-4.355338e+00
6.104699845217600e-02	1.222832e+00	-9.973495e+00
6.105517036927142e-02	1.230942e+00	-1.296553e+01
6.107588730702034e-02	1.251355e+00	-1.300539e+01
6.124621481788608e-02	1.414099e+00	-1.300537e+01
6.141654232875182e-02	1.557236e+00	-1.300535e+01
6.158686983961757e-02	1.680767e+00	-1.300534e+01
6.175719735048330e-02	1.784691e+00	-1.300534e+01
6.192752486134905e-02	1.869008e+00	-1.300535e+01
6.209785237221479e-02	1.933718e+00	-1.300537e+01
6.226817988308053e-02	1.978822e+00	-1.300539e+01
6.246349238308053e-02	1.999474e+00	-1.300539e+01
6.265880488308052e-02	1.990052e+00	-1.300539e+01
6.285411738308051e-02	1.950698e+00	-1.300539e+01
6.304942988308050e-02	1.882004e+00	-1.300538e+01
6.324474238308049e-02	1.785003e+00	-1.300537e+01
6.344005488308048e-02	1.661153e+00	-1.300535e+01
6.363536738308047e-02	1.512319e+00	-1.300533e+01
6.383067988308046e-02	1.340737e+00	-1.300531e+01
6.402599238308045e-02	1.148990e+00	-1.300528e+01
6.422130488308044e-02	9.399608e-01	-1.300525e+01
6.441661738308042e-02	7.167937e-01	-1.300522e+01
6.461192988308041e-02	4.828454e-01	-1.300519e+01
6.480724238308040e-02	2.416346e-01	-1.300516e+01
6.500255488308039e-02	-3.210559e-03	-1.300512e+01
6.519786738308038e-02	-2.480074e-01	-1.300509e+01
6.539317988308037e-02	-4.890741e-01	-1.300506e+01
6.558849238308036e-02	-7.227846e-01	-1.300503e+01
6.578380488308035e-02	-9.456237e-01	-1.300477e+01
6.588146113308034e-02	-1.051911e+00	-1.300207e+01
6.594130930136465e-02	-1.115117e+00	-1.299656e+01
6.595748033183009e-02	-1.131929e+00	-1.299050e+01
6.598301263757615e-02	-1.158234e+00	-1.297309e+01
6.598579029967509e-02	-1.161078e+00	-1.297868e+01
6.598856796177403e-02	-1.163918e+00	-1.297830e+01
6.599134562387297e-02	-1.166755e+00	-1.297195e+01
6.599412328597190e-02	-1.169588e+00	-1.295965e+01
6.599690094807084e-02	-1.172418e+00	-1.294138e+01
6.599967861016978e-02	-1.175244e+00	-1.291715e+01
6.600245627226872e-02	-1.178066e+00	-1.288695e+01
6.600350780490719e-02	-1.179134e+00	-1.283524e+01
6.600454517944905e-02	-1.180187e+00	-1.272359e+01
6.600563636080342e-02	-1.181293e+00	-1.248759e+01
6.600719007668257e-02	-1.182868e+00	-1.194655e+01
6.600818900554555e-02	-1.183880e+00	-1.148486e+01
6.600932888659333e-02	-1.185034e+00	-1.088475e+01
6.602403885803082e-02	-1.199874e+00	-2.884161e+00
6.603537139088612e-02	-1.211237e+00	3.138724e+00
6.605462697924194e-02	-1.230403e+00	1.287635e+01
6.605497322451892e-02	-1.230746e+00	1.296701e+01
6.606106271052169e-02	-1.236769e+00	1.298794e+01
6.606715219652447e-02	-1.242774e+00	1.300372e+01
6.607324168252723e-02	-1.248760e+00	1.301435e+01
6.607933116853001e-02	-1.254728e+00	1.301981e+01
6.608542065453278e-02	-1.260678e+00	1.302012e+01
6.609151014053556e-02	-1.266609e+00	1.301528e+01
6.609759962653833e-02	-1.272522e+00	1.300528e+01
6.630679851960930e-02	-1.463772e+00	1.300528e+01
6.650211101960929e-02	-1.619592e+00	1.300528e+01
6.669742351960928e-02	-1.751051e+00	1.300528e+01
6.689273601960927e-02	-1.856173e+00	1.300528e+01
6.708804851960926e-02	-1.933377e+00	1.300528e+01
6.728336101960924e-02	-1.981500e+00	1.300528e+01
6.747867351960923e-02	-1.999820e+00	1.300528e+01
6.767398601960922e-02	-1.988061e+00	1.300528e+01
6.786929851960921e-02	-1.946400e+00	1.300528e+01
6.806461101960920e-02	-1.875463e+00	1.300528e+01
6.825992351960919e-02	-1.776317e+00	1.300528e+01
6.845523601960918e-02	-1.650454e+00	1.300528e+01
6.865054851960917e-02	-1.499766e+00	1.300528e+01
6.884586101960916e-02	-1.326521e+00	1.300528e+01
6.904117351960914e-02	-1.133323e+00	1.300528e+01
6.923648601960913e-02	-9.230793e-01	1.300528e+01
6.943179851960912e-02	-6.989515e-01	1.300528e+01
6.962711101960911e-02	-4.643108e-01	1.300528e+01
6.982242351960910e-02	-2.226865e-01	1.300528e+01
7.001773601960909e-02	2.228728e-02	1.300528e+01
7.021304851960908e-02	2.669258e-01	1.300528e+01
7.040836101960907e-02	5.075495e-01	1.300528e+01
7.060367351960906e-02	7.405393e-01	1.300528e+01
7.079898601960904e-02	9.623905e-01	1.300483e+01
7.089664226960904e-02	1.068089e+00	1.300009e+01
7.095697796274851e-02	1.131408e+00	1.299071e+01
7.097122428995038e-02	1.146125e+00	1.298146e+01
7.099405042080839e-02	1.169514e+00	1.294969e+01
7.099507456697289e-02	1.170558e+00	1.295247e+01
7.099609871313740e-02	1.171601e+00	1.295114e+01
7.099712285930190e-02	1.172644e+00	1.294570e+01
7.099814700546640e-02	1.173686e+00	1.293615e+01
7.099917115163090e-02	1.174728e+00	1.292248e+01
7.100019529779542e-02	1.175769e+00	1.290471e+01
7.100121944395991e-02	1.176810e+00	1.288282e+01
7.100220678812594e-02	1.177813e+00	1.282731e+01
7.100329051082731e-02	1.178913e+00	1.269897e+01
7.100435461902700e-02	1.179993e+00	1.246292e+01
7.100553721364952e-02	1.181193e+00	1.205209e+01
7.100642389982409e-02	1.182092e+00	1.164522e+01
7.100751713025498e-02	1.183200e+00	1.107228e+01
7.101223478602506e-02	1.187974e+00	8.485907e+00
7.101695244179515e-02	1.192738e+00	5.899389e+00
7.102167009756523e-02	1.197491e+00	3.312725e+00
7.102638775333531e-02	1.202234e+00	7.259169e-01
7.103110540910539e-02	1.206967e+00	-1.861037e+00
7.103582306487548e-02	1.211689e+00	-4.448135e+00
7.104054072064556e-02	1.216400e+00	-7.035379e+00
7.105121540179141e-02	1.227021e+00	-1.170520e+01
7.105877567256907e-02	1.234509e+00	-1.297160e+01
7.118060872159448e-02	1.352563e+00	-1.298869e+01
7.130244177061990e-02	1.461283e+00	-1.300169e+01
7.142427481964531e-02	1.560669e+00	-1.301061e+01
7.154610786867073e-02	1.650721e+00	-1.301543e+01
7.166794091769614e-02	1.731439e+00	-1.301617e+01
7.178977396672155e-02	1.802823e+00	-1.301282e+01
7.191160701574696e-02	1.864873e+00	-1.300538e+01
7.210691951574695e-02	1.939310e+00	-1.300539e+01
7.230223201574694e-02	1.984579e+00	-1.300539e+01
7.249754451574693e-02	1.999998e+00	-1.300539e+01
7.269285701574692e-02	1.985334e+00	-1.300539e+01
7.288816951574691e-02	1.940810e+00	-1.300539e+01
7.308348201574690e-02	1.867094e+00	-1.300538e+01
7.327879451574688e-02	1.765295e+00	-1.300536e+01
7.347410701574687e-02	1.636944e+00	-1.300535e+01
7.366941951574686e-02	1.483973e+00	-1.300533e+01
7.386473201574685e-02	1.308681e+00	-1.300530e+01
7.406004451574684e-02	1.113705e+00	-1.300528e+01
7.425535701574683e-02	9.019778e-01	-1.300525e+01
7.445066951574682e-02	6.766842e-01	-1.300522e+01
7.464598201574681e-02	4.412126e-01	-1.300518e+01
7.484129451574680e-02	1.991048e-01	-1.300515e+01
7.513426326574678e-02	-1.685202e-01	-1.300510e+01
7.532957576574677e-02	-4.112035e-01	-1.300507e+01
7.552488826574676e-02	-6.477020e-01	-1.300504e+01
7.572020076574675e-02	-8.744584e-01	-1.300499e+01
7.581785701574674e-02	-9.831104e-01	-1.300413e+01
7.591551326574673e-02	-1.088062e+00	-1.300128e+01
7.592384230458993e-02	-1.096829e+00	-1.300038e+01
7.594050038227630e-02	-1.114273e+00	-1.299585e+01
7.597671892532683e-02	-1.151777e+00	-1.297963e+01
7.598008308812537e-02	-1.155231e+00	-1.298092e+01
7.598344725092392e-02	-1.158679e+00	-1.297909e+01
7.598681141372246e-02	-1.162122e+00	-1.297416e+01
7.599017557652099e-02	-1.165560e+00	-1.296612e+01
7.599353973931953e-02	-1.168993e+00	-1.295496e+01
7.599690390211808e-02	-1.172421e+00	-1.294070e+01
7.600026806491662e-02	-1.175843e+00	-1.292332e+01
7.600195983520364e-02	-1.177562e+00	-1.289770e+01
7.600326666365964e-02	-1.178889e+00	-1.284667e+01
7.600431551872940e-02	-1.179953e+00	-1.274831e+01
7.600546102639706e-02	-1.181116e+00	-1.252544e+01
7.600682789535106e-02	-1.182501e+00	-1.208901e+01
7.600768384943608e-02	-1.183368e+00	-1.171259e+01
7.600887203810394e-02	-1.184572e+00	-1.110055e+01
7.601326188022524e-02	-1.189012e+00	-8.723026e+00
7.604235534889210e-02	-1.218209e+00	7.116320e+00
7.605306170365041e-02	-1.228852e+00	1.173777e+01
7.606069478748895e-02	-1.236406e+00	1.298123e+01
7.622419120298417e-02	-1.394032e+00	1.299289e+01
7.638768761847939e-02	-1.533849e+00	1.300180e+01
7.655118403397461e-02	-1.655856e+00	1.300798e+01
7.671468044946982e-02	-1.760052e+00	1.301141e+01
7.687817686496504e-02	-1.846439e+00	1.301211e+01
7.704167328046026e-02	-1.915015e+00	1.301006e+01
7.720516969595548e-02	-1.965781e+00	1.300528e+01
7.740048219595547e-02	-1.996091e+00	1.300528e+01
7.759579469595546e-02	-1.996378e+00	1.300528e+01
7.779110719595544e-02	-1.966638e+00	1.300528e+01
7.798641969595543e-02	-1.907317e+00	1.300528e+01
7.818173219595542e-02	-1.819309e+00	1.300528e+01
7.837704469595541e-02	-1.703936e+00	1.300528e+01
7.857235719595540e-02	-1.562935e+00	1.300528e+01
7.876766969595539e-02	-1.398426e+00	1.300528e+01
7.896298219595538e-02	-1.212883e+00	1.300528e+01
7.915829469595537e-02	-1.009097e+00	1.300528e+01
7.935360719595536e-02	-7.901336e-01	1.300528e+01
7.954891969595534e-02	-5.592858e-01	1.300528e+01
7.974423219595533e-02	-3.200257e-01	1.300528e+01
7.993954469595532e-02	-7.595211e-02	1.300528e+01
8.013485719595531e-02	1.692638e-01	1.300528e+01
8.033016969595530e-02	4.119339e-01	1.300528e+01
8.052548219595529e-02	6.484081e-01	1.300528e+01
8.072079469595528e-02	8.751296e-01	1.300526e+01
8.081845094595527e-02	9.837603e-01	1.300434e+01
8.091610719595527e-02	1.088688e+00	1.300131e+01
8.092388194615778e-02	1.096871e+00	1.300044e+01
8.093943144656281e-02	1.113158e+00	1.299621e+01
8.097387874775734e-02	1.148857e+00	1.298101e+01
8.097756010808145e-02	1.152641e+00	1.298426e+01
8.098124146840556e-02	1.156419e+00	1.298337e+01
8.098492282872967e-02	1.160190e+00	1.297833e+01
8.098860418905378e-02	1.163955e+00	1.296915e+01
8.099228554937789e-02	1.167714e+00	1.295583e+01
8.099596690970200e-02	1.171466e+00	1.293837e+01
8.099964827002611e-02	1.175213e+00	1.291677e+01
8.100099882548104e-02	1.176586e+00	1.288981e+01
8.100202435624526e-02	1.177628e+00	1.284246e+01
8.100302904003341e-02	1.178648e+00	1.274145e+01
8.100409422275354e-02	1.179729e+00	1.252547e+01
8.100554755739049e-02	1.181203e+00	1.204571e+01
8.100643183403330e-02	1.182100e+00	1.164768e+01
8.100759278807801e-02	1.183276e+00	1.103870e+01
8.101206113238657e-02	1.187798e+00	8.589556e+00
8.101652947669515e-02	1.192311e+00	6.139755e+00
8.102099782100371e-02	1.196815e+00	3.689296e+00
8.102546616531228e-02	1.201309e+00	1.238176e+00
8.102993450962084e-02	1.205793e+00	-1.213603e+00
8.103440285392942e-02	1.210268e+00	-3.666041e+00
8.103887119823798e-02	1.214734e+00	-6.119139e+00
8.104949176109065e-02	1.225309e+00	-1.102629e+01
8.105720702310192e-02	1.232958e+00	-1.293123e+01
8.105845591946494e-02	1.234193e+00	-1.300514e+01
8.122044498257069e-02	1.390613e+00	-1.300523e+01
8.138243404567645e-02	1.529587e+00	-1.300531e+01
8.154442310878221e-02	1.651114e+00	-1.300536e+01
8.170641217188797e-02	1.755194e+00	-1.300539e+01
8.186840123499373e-02	1.841829e+00	-1.300541e+01
8.203039029809948e-02	1.911016e+00	-1.300541e+01
8.219237936120524e-02	1.962758e+00	-1.300539e+01
8.238769186120523e-02	1.995023e+00	-1.300539e+01
8.258300436120522e-02	1.997281e+00	-1.300539e+01
8.277831686120521e-02	1.969498e+00	-1.300539e+01
8.297362936120520e-02	1.912092e+00	-1.300538e+01
8.316894186120519e-02	1.825926e+00	-1.300537e+01
8.336425436120518e-02	1.712297e+00	-1.300536e+01
8.355956686120516e-02	1.572913e+00	-1.300534e+01
8.375487936120515e-02	1.409871e+00	-1.300532e+01
8.395019186120514e-02	1.225624e+00	-1.300529e+01
8.414550436120513e-02	1.022941e+00	-1.300526e+01
8.434081686120512e-02	8.048733e-01	-1.300523e+01
8.453612936120511e-02	5.746990e-01	-1.300520e+01
8.473144186120510e-02	3.358809e-01	-1.300517e+01
8.492675436120509e-02	9.201070e-02	-1.300514e+01
8.512206686120508e-02	-1.532434e-01	-1.300510e+01
8.531737936120506e-02	-3.961926e-01	-1.300507e+01
8.551269186120505e-02	-6.331826e-01	-1.300504e+01
8.570800436120504e-02	-8.606490e-01	-1.300500e+01
8.580566061120504e-02	-9.697347e-01	-1.300444e+01
8.590331686120503e-02	-1.075171e+00	-1.300247e+01
8.591552389245503e-02	-1.088073e+00	-1.300140e+01
8.593993795495504e-02	-1.113686e+00	-1.299362e+01
8.599220112737335e-02	-1.167628e+00	-1.295877e+01
8.599365721455215e-02	-1.169113e+00	-1.296014e+01
8.599511330173096e-02	-1.170597e+00	-1.295773e+01
8.599656938890976e-02	-1.172080e+00	-1.295156e+01
8.599802547608856e-02	-1.173562e+00	-1.294162e+01
8.599948156326737e-02	-1.175043e+00	-1.292791e+01
8.600093765044617e-02	-1.176524e+00	-1.291043e+01
8.600239373762497e-02	-1.178003e+00	-1.288918e+01
8.600344124270208e-02	-1.179066e+00	-1.284039e+01
8.600446407112826e-02	-1.180104e+00	-1.273600e+01
8.600554658804146e-02	-1.181202e+00	-1.251331e+01
8.600703231547895e-02	-1.182708e+00	-1.201733e+01
8.600795770783452e-02	-1.183646e+00	-1.159994e+01
8.600911106492982e-02	-1.184814e+00	-1.099864e+01
8.601331798324852e-02	-1.189069e+00	-8.715220e+00
8.601752490156721e-02	-1.193315e+00	-6.429025e+00
8.602173181988590e-02	-1.197554e+00	-4.140049e+00
8.602593873820458e-02	-1.201783e+00	-1.848292e+00
8.603014565652327e-02	-1.206005e+00	4.462446e-01
8.603435257484196e-02	-1.210218e+00	2.743562e+00
8.603855949316065e-02	-1.214423e+00	5.043660e+00
8.604940212834579e-02	-1.225220e+00	1.029767e+01
8.605737628895403e-02	-1.233125e+00	1.284422e+01
8.605880771832887e-02	-1.234541e+00	1.300000e+01
8.622424578163858e-02	-1.394194e+00	1.300251e+01
8.638968384494827e-02	-1.535577e+00	1.300443e+01
8.655512190825798e-02	-1.658690e+00	1.300577e+01
8.672055997156769e-02	-1.763532e+00	1.300653e+01
8.688599803487740e-02	-1.850104e+00	1.300670e+01
8.705143609818709e-02	-1.918406e+00	1.300628e+01
8.721687416149680e-02	-1.968437e+00	1.300528e+01
8.741218666149679e-02	-1.996956e+00	1.300528e+01
8.760749916149678e-02	-1.995440e+00	1.300528e+01
8.780281166149677e-02	-1.963909e+00	1.300528e+01
8.799812416149676e-02	-1.902840e+00	1.300528e+01
8.819343666149675e-02	-1.813150e+00	1.300528e+01
8.838874916149674e-02	-1.696189e+00	1.300528e+01
8.858406166149672e-02	-1.553716e+00	1.300528e+01
8.877937416149671e-02	-1.387873e+00	1.300528e+01
8.897468666149670e-02	-1.201155e+00	1.300528e+01
8.916999916149669e-02	-9.963712e-01	1.300528e+01
8.936531166149668e-02	-7.766006e-01	1.300528e+01
8.956062416149667e-02	-5.451493e-01	1.300528e+01
8.975593666149666e-02	-3.054984e-01	1.300528e+01
8.995124916149665e-02	-6.125253e-02	1.300528e+01
9.014656166149664e-02	1.839146e-01	1.300528e+01
9.034187416149662e-02	4.263155e-01	1.300528e+01
9.053718666149661e-02	6.623043e-01	1.300528e+01
9.073249916149660e-02	8.883313e-01	1.300525e+01
9.083015541149660e-02	9.965395e-01	1.300426e+01
9.091640429774890e-02	1.089002e+00	1.300133e+01
9.092360522754948e-02	1.096580e+00	1.300051e+01
9.093800708715065e-02	1.111670e+00	1.299681e+01
9.097070373848465e-02	1.145589e+00	1.298336e+01
9.097478882130183e-02	1.149793e+00	1.298663e+01
9.097887390411900e-02	1.153990e+00	1.298581e+01
9.098295898693619e-02	1.158179e+00	1.298090e+01
9.098704406975336e-02	1.162360e+00	1.297190e+01
9.099112915257054e-02	1.166534e+00	1.295881e+01
9.099521423538771e-02	1.170700e+00	1.294164e+01
9.099929931820490e-02	1.174858e+00	1.292037e+01
9.100074037274490e-02	1.176323e+00	1.289608e+01
9.100185495646412e-02	1.177456e+00	1.285184e+01
9.100284999734946e-02	1.178466e+00	1.276253e+01
9.100393255839456e-02	1.179565e+00	1.256393e+01
9.100525860060731e-02	1.180910e+00	1.216255e+01
9.100604896118258e-02	1.181712e+00	1.182493e+01
9.100730229453301e-02	1.182982e+00	1.118283e+01
9.100968392031096e-02	1.185394e+00	9.887274e+00
9.103590323897405e-02	1.211769e+00	-4.500471e+00
9.104714788847264e-02	1.222980e+00	-1.004859e+01
9.105528466377209e-02	1.231055e+00	-1.296793e+01
9.108904905369247e-02	1.264240e+00	-1.299150e+01
9.112281344361287e-02	1.296823e+00	-1.300899e+01
9.115657783353324e-02	1.328806e+00	-1.302041e+01
9.119034222345362e-02	1.360187e+00	-1.302575e+01
9.122410661337400e-02	1.390966e+00	-1.302501e+01
9.125787100329440e-02	1.421145e+00	-1.301820e+01
9.129163539321478e-02	1.450722e+00	-1.300532e+01
9.148694789321477e-02	1.608339e+00	-1.300534e+01
9.168226039321475e-02	1.741765e+00	-1.300536e+01
9.187757289321474e-02	1.848994e+00	-1.300537e+01
9.207288539321473e-02	1.928412e+00	-1.300538e+01
9.226819789321472e-02	1.978825e+00	-1.300539e+01
9.246351039321471e-02	1.999474e+00	-1.300539e+01
9.265882289321470e-02	1.990050e+00	-1.300539e+01
9.285413539321469e-02	1.950693e+00	-1.300539e+01
9.304944789321468e-02	1.881996e+00	-1.300538e+01
9.324476039321467e-02	1.784993e+00	-1.300537e+01
9.344007289321465e-02	1.661141e+00	-1.300535e+01
9.363538539321464e-02	1.512304e+00	-1.300533e+01
9.383069789321463e-02	1.340721e+00	-1.300531e+01
9.402601039321462e-02	1.148971e+00	-1.300528e+01
9.422132289321461e-02	9.399408e-01	-1.300525e+01
9.441663539321460e-02	7.167726e-01	-1.300522e+01
9.461194789321459e-02	4.828234e-01	-1.300519e+01
9.480726039321458e-02	2.416122e-01	-1.300516e+01
9.500257289321457e-02	-3.233192e-03	-1.300512e+01
9.519788539321455e-02	-2.480299e-01	-1.300509e+01
9.539319789321454e-02	-4.890960e-01	-1.300506e+01
9.558851039321453e-02	-7.228057e-01	-1.300503e+01
9.578382289321452e-02	-9.456437e-01	-1.300477e+01
9.588147914321452e-02	-1.051931e+00	-1.300207e+01
9.594132073820033e-02	-1.115129e+00	-1.299656e+01
9.595749024636954e-02	-1.131939e+00	-1.299049e+01
9.598301967920253e-02	-1.158241e+00	-1.297309e+01
9.598579646977624e-02	-1.161084e+00	-1.297868e+01
9.598857326034996e-02	-1.163923e+00	-1.297830e+01
9.599135005092367e-02	-1.166759e+00	-1.297196e+01
9.599412684149737e-02	-1.169592e+00	-1.295965e+01
9.599690363207108e-02	-1.172420e+00	-1.294137e+01
9.599968042264480e-02	-1.175246e+00	-1.291713e+01
9.600245721321851e-02	-1.178067e+00	-1.288692e+01
9.600350880629090e-02	-1.179135e+00	-1.283515e+01
9.600454643077895e-02	-1.180188e+00	-1.272339e+01
9.600563776361175e-02	-1.181295e+00	-1.248717e+01
9.600719262378295e-02	-1.182871e+00	-1.194538e+01
9.600819281474414e-02	-1.183884e+00	-1.148293e+01
9.600933266047039e-02	-1.185038e+00	-1.088276e+01
9.602403802139109e-02	-1.199874e+00	-2.884661e+00
9.603533124696093e-02	-1.211197e+00	3.127829e+00
9.605451419496747e-02	-1.230291e+00	1.287197e+01
9.605487167410540e-02	-1.230646e+00	1.296619e+01
9.606103425084961e-02	-1.236741e+00	1.298760e+01
