time	V(n001)	V(n002)	V(n003)
7.265666123914065e-02	4.971371e-01	5.476505e+00	4.975797e-01
7.285197373914064e-02	4.874509e-01	5.369963e+00	4.878227e-01
7.304728623914063e-02	4.704331e-01	5.182772e+00	4.707285e-01
7.324259873914062e-02	4.463397e-01	4.917750e+00	4.465540e-01
7.343791123914060e-02	4.155332e-01	4.578883e+00	4.156630e-01
7.363322373914059e-02	3.784769e-01	4.171267e+00	3.785200e-01
7.382853623914058e-02	3.357280e-01	3.701033e+00	3.356837e-01
7.402384873914057e-02	2.879297e-01	3.175254e+00	2.877985e-01
7.421916123914056e-02	2.358009e-01	2.601838e+00	2.355844e-01
7.441447373914055e-02	1.801256e-01	1.989410e+00	1.798270e-01
7.460978623914054e-02	1.217412e-01	1.347182e+00	1.213648e-01
7.480509873914053e-02	6.152587e-02	6.848125e-01	6.107711e-02
7.500041123914052e-02	3.853178e-04	1.226479e-02	-1.291946e-04
7.519572373914050e-02	-6.076086e-02	-6.603456e-01	-6.133356e-02
7.539103623914049e-02	-1.209930e-01	-1.322902e+00	-1.216154e-01
7.558634873914048e-02	-1.794051e-01	-1.965439e+00	-1.800680e-01
7.578166123914047e-02	-2.351186e-01	-2.578292e+00	-2.358123e-01
7.597697373914046e-02	-2.872956e-01	-3.152244e+00	-2.880097e-01
7.617228623914045e-02	-3.351512e-01	-3.678661e+00	-3.358752e-01
7.636759873914044e-02	-3.779657e-01	-4.149626e+00	-3.786888e-01
7.656291123914043e-02	-4.150951e-01	-4.558055e+00	-4.158066e-01
7.675822373914042e-02	-4.459809e-01	-4.897806e+00	-4.466702e-01
7.695353623914040e-02	-4.701586e-01	-5.163767e+00	-4.708155e-01
7.714884873914039e-02	-4.872645e-01	-5.351939e+00	-4.878794e-01
7.734416123914038e-02	-4.970413e-01	-5.459491e+00	-4.976050e-01
7.753947373914037e-02	-4.993421e-01	-5.484805e+00	-4.998462e-01
7.773478623914036e-02	-4.941321e-01	-5.427501e+00	-4.945693e-01
7.793009873914035e-02	-4.814897e-01	-5.288440e+00	-4.818535e-01
7.812541123914034e-02	-4.616050e-01	-5.069715e+00	-4.618903e-01
7.832072373914033e-02	-4.347773e-01	-4.774613e+00	-4.349798e-01
7.851603623914032e-02	-4.014099e-01	-4.407576e+00	-4.015268e-01
7.871134873914030e-02	-3.620047e-01	-3.974123e+00	-3.620344e-01
7.890666123914029e-02	-3.171544e-01	-3.480772e+00	-3.170968e-01
7.910197373914028e-02	-2.675337e-01	-2.934947e+00	-2.673897e-01
7.929728623914027e-02	-2.138888e-01	-2.344854e+00	-2.136607e-01
7.949259873914026e-02	-1.570267e-01	-1.719371e+00	-1.567182e-01
7.968791123914025e-02	-9.780253e-02	-1.067905e+00	-9.741844e-02
7.988322373914024e-02	-3.710717e-02	-4.002546e-01	-3.665344e-02
8.017619248914022e-02	5.469473e-02	6.095695e-01	5.523951e-02
8.037150498914021e-02	1.150595e-01	1.273586e+00	1.156548e-01
8.056681748914020e-02	1.736939e-01	1.918567e+00	1.743304e-01
8.076212998914019e-02	2.297159e-01	2.534814e+00	2.303840e-01
8.095744248914018e-02	2.822829e-01	3.113056e+00	2.829724e-01
8.115275498914017e-02	3.306043e-01	3.644597e+00	3.313047e-01
8.134806748914016e-02	3.739533e-01	4.121440e+00	3.746538e-01
8.154337998914014e-02	4.116777e-01	4.536416e+00	4.123677e-01
8.173869248914013e-02	4.432103e-01	4.883281e+00	4.438793e-01
8.193400498914012e-02	4.680768e-01	5.156818e+00	4.687145e-01
8.212931748914011e-02	4.859031e-01	5.352914e+00	4.864998e-01
8.232462998914010e-02	4.964211e-01	5.468619e+00	4.969677e-01
8.251994248914009e-02	4.994727e-01	5.502192e+00	4.999608e-01
8.271525498914008e-02	4.950119e-01	5.453130e+00	4.954339e-01
8.291056748914007e-02	4.831058e-01	5.322168e+00	4.834553e-01
8.310587998914006e-02	4.639336e-01	5.111279e+00	4.642051e-01
8.330119248914004e-02	4.377835e-01	4.823633e+00	4.379727e-01
8.349650498914003e-02	4.050489e-01	4.463557e+00	4.051529e-01
8.369181748914002e-02	3.662222e-01	4.036467e+00	3.662392e-01
8.388712998914001e-02	3.218874e-01	3.548786e+00	3.218169e-01
8.408244248914000e-02	2.727113e-01	3.007851e+00	2.725542e-01
8.427775498913999e-02	2.194335e-01	2.421797e+00	2.191920e-01
8.447306748913998e-02	1.628554e-01	1.799439e+00	1.625330e-01
8.466837998913997e-02	1.038280e-01	1.150137e+00	1.034293e-01
8.486369248913996e-02	4.323915e-02	4.836582e-01	4.276993e-02
8.515666123913994e-02	-4.857543e-02	-5.263053e-01	-4.913714e-02
8.535197373913993e-02	-1.090635e-01	-1.191677e+00	-1.096767e-01
8.554728623913992e-02	-1.679109e-01	-1.839002e+00	-1.685666e-01
8.574259873913991e-02	-2.242327e-01	-2.458546e+00	-2.249211e-01
8.593791123913989e-02	-2.771816e-01	-3.040989e+00	-2.778925e-01
8.613322373913988e-02	-3.259614e-01	-3.577572e+00	-3.266842e-01
8.632853623913987e-02	-3.698382e-01	-4.060222e+00	-3.705623e-01
8.652384873913986e-02	-4.081521e-01	-4.481682e+00	-4.088668e-01
8.671916123913985e-02	-4.403269e-01	-4.835611e+00	-4.410215e-01
8.691447373913984e-02	-4.658787e-01	-5.116687e+00	-4.665429e-01
8.710978623913983e-02	-4.844230e-01	-5.320681e+00	-4.850470e-01
8.730509873913982e-02	-4.956810e-01	-5.444525e+00	-4.962556e-01
8.750041123913981e-02	-4.994833e-01	-5.486357e+00	-5.000000e-01
8.769572373913979e-02	-4.957728e-01	-5.445547e+00	-4.962239e-01
8.789103623913978e-02	-4.846052e-01	-5.322710e+00	-4.849842e-01
8.808634873913977e-02	-4.661485e-01	-5.119692e+00	-4.664499e-01
8.828166123913976e-02	-4.406804e-01	-4.839547e+00	-4.408997e-01
8.847697373913975e-02	-4.085838e-01	-4.486488e+00	-4.087180e-01
8.867228623913974e-02	-3.703415e-01	-4.065827e+00	-3.703888e-01
8.886759873913973e-02	-3.265288e-01	-3.583890e+00	-3.264886e-01
8.906291123913972e-02	-2.778046e-01	-3.047926e+00	-2.776777e-01
8.925822373913971e-02	-2.249018e-01	-2.465996e+00	-2.246903e-01
8.945353623913969e-02	-1.686160e-01	-1.846854e+00	-1.683233e-01
8.964884873913968e-02	-1.097940e-01	-1.199811e+00	-1.094246e-01
8.984416123913967e-02	-4.932033e-02	-5.345997e-01	-4.888000e-02
9.013712998913966e-02	4.249371e-02	4.753577e-01	4.302737e-02
9.033244248913964e-02	1.030963e-01	1.141989e+00	1.036821e-01
9.052775498913963e-02	1.621483e-01	1.791565e+00	1.627773e-01
9.072306748913962e-02	2.187616e-01	2.414316e+00	2.194242e-01
9.091837998913961e-02	2.720847e-01	3.000875e+00	2.727708e-01
9.111369248913960e-02	3.213156e-01	3.542419e+00	3.220146e-01
9.130900498913959e-02	3.657137e-01	4.030805e+00	3.664151e-01
9.150431748913958e-02	4.046113e-01	4.458684e+00	4.053043e-01
9.169962998913957e-02	4.374233e-01	4.819623e+00	4.380973e-01
9.189494248913956e-02	4.636562e-01	5.108191e+00	4.643010e-01
9.209025498913954e-02	4.829155e-01	5.320049e+00	4.835211e-01
9.228556748913953e-02	4.949114e-01	5.452011e+00	4.954687e-01
9.248087998913952e-02	4.994635e-01	5.502090e+00	4.999639e-01
9.267619248913951e-02	4.965034e-01	5.469536e+00	4.969392e-01
9.287150498913950e-02	4.860756e-01	5.354836e+00	4.864401e-01
9.306681748913949e-02	4.683370e-01	5.159716e+00	4.686245e-01
9.326212998913948e-02	4.435543e-01	4.887111e+00	4.437603e-01
9.345744248913947e-02	4.121003e-01	4.541121e+00	4.122216e-01
9.365275498913946e-02	3.744482e-01	4.126951e+00	3.744826e-01
9.384806748913944e-02	3.311641e-01	3.650830e+00	3.311111e-01
9.404337998913943e-02	2.828993e-01	3.119919e+00	2.827594e-01
9.423869248913942e-02	2.303795e-01	2.542203e+00	2.301547e-01
9.443400498913941e-02	1.743948e-01	1.926372e+00	1.740882e-01
9.462931748913940e-02	1.157873e-01	1.281689e+00	1.154034e-01
9.482462998913939e-02	5.543834e-02	6.178495e-01	5.498270e-02
9.501994248913938e-02	-5.744267e-03	-5.516084e-02	-6.264954e-03
9.521525498913937e-02	-6.684030e-02	-7.272197e-01	-6.741837e-02
9.541056748913936e-02	-1.269308e-01	-1.388219e+00	-1.275578e-01
9.560587998913934e-02	-1.851120e-01	-2.028216e+00	-1.857785e-01
9.580119248913933e-02	-2.405088e-01	-2.637585e+00	-2.412051e-01
9.599650498913932e-02	-2.922880e-01	-3.207161e+00	-2.930036e-01
9.619181748913931e-02	-3.396707e-01	-3.728377e+00	-3.403952e-01
9.638712998913930e-02	-3.819444e-01	-4.193392e+00	-3.826668e-01
9.658244248913929e-02	-4.184730e-01	-4.595214e+00	-4.191828e-01
9.677775498913928e-02	-4.487073e-01	-4.927798e+00	-4.493939e-01
9.697306748913927e-02	-4.721925e-01	-5.186141e+00	-4.728457e-01
9.716837998913926e-02	-4.885753e-01	-5.366358e+00	-4.891854e-01
9.736369248913924e-02	-4.976093e-01	-5.465739e+00	-4.981674e-01
9.755900498913923e-02	-4.991587e-01	-5.482788e+00	-4.996564e-01
9.775431748913922e-02	-4.932000e-01	-5.417249e+00	-4.936302e-01
9.794962998913921e-02	-4.798230e-01	-5.270107e+00	-4.801793e-01
9.804728623913921e-02	-4.704112e-01	-5.166580e+00	-4.707285e-01
9.824259873913919e-02	-4.463180e-01	-4.901560e+00	-4.465540e-01
9.843791123913918e-02	-4.155116e-01	-4.562694e+00	-4.156630e-01
9.863322373913917e-02	-3.784553e-01	-4.155078e+00	-3.785200e-01
9.882853623913916e-02	-3.357065e-01	-3.684844e+00	-3.356837e-01
9.902384873913915e-02	-2.879082e-01	-3.159065e+00	-2.877985e-01
9.921916123913914e-02	-2.357793e-01	-2.585648e+00	-2.355844e-01
9.941447373913913e-02	-1.801038e-01	-1.973219e+00	-1.798270e-01
9.960978623913912e-02	-1.217193e-01	-1.330989e+00	-1.213648e-01
9.980509873913911e-02	-6.150377e-02	-6.686178e-01	-6.107711e-02
9.990275498913910e-02	-3.099182e-02	-3.329857e-01	-3.053142e-02
1.000000000000000e-01	-4.925593e-04	2.507090e-03	2.328067e-15
